filename,treatment,treatment2,treatment3,spoken_comment,written_comment,opened,clicked,unsub,gender,english,age,yearbuilt,units,lowrise,mid_highrise,dem,rep,npp,vote_2020_general,vote_2017_municipal,vote_2016_general
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,29,1987,9,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,29,1916,12,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,41,1957,6,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,28,1964,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,25,1987,9,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,23,1923,9,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,22,1962,67,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,35,1964,10,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,50,1925,20,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,42,1987,21,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,0,48,1921,5,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,39,1923,5,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,36,1924,24,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,30,1986,6,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,25,1963,30,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,33,1963,22,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,28,1964,6,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,40,1965,16,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,26,1958,18,1,0,0,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,52,1925,20,1,0,0,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,32,1957,18,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,31,1988,31,1,0,0,1,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,49,1947,8,1,0,0,0,1,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,18,1961,12,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,26,1988,139,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,44,1953,5,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,68,1947,16,1,0,0,1,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,25,1909,7,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,0,51,1965,32,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,43,1916,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,1,0,1,36,1955,7,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,52,1920,5,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,71,1957,5,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,1,1,1,26,1972,20,1,0,0,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,30,1988,8,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,35,1987,11,1,0,0,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,24,1986,23,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,35,1965,13,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,19,1986,12,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,36,1973,24,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,81,1965,296,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,52,1964,13,1,0,0,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,52,1959.11783,16,1,0,0,1,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,24,1931,8,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,43,1928,7,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,31,1925,14,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,54,1923,10,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,23,1959,14,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,45,1965,32,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,44,1970,51,1,0,0,1,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,39,1963,8,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,33,1965,66,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,27,1970,27,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,64,1963,8,1,0,0,1,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,22,1961,15,1,0,0,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,34,1923,12,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,78,1977,24,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,26,1964,8,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,56,1947,8,1,0,0,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,45,1962,16,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,39,1963,7,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,27,1972,87,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,55,1961,15,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,35,1961,12,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,22,1961,10,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,35,1987,8,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,48,1946,8,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,32,1924,10,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,35,1952,6,1,0,0,1,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,50,1963,16,1,0,1,0,0,0,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,43,1950,6,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,33,1987,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,39,1971,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,21,1948,5,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,66,1970,10,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,18,1963,8,1,0,0,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,53,1963,8,1,0,0,1,0,0,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,29,1960,156,0,1,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,26,1919,42,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,26,1929,16,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,29,1922,6,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,27,1921,5,1,0,0,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,42,1961,8,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,24,1903,9,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,33,1931,20,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,30,1986,8,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,0,57,2007,42,1,0,0,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,63,1943,20,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,32,1985,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,44,1944,6,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,41,1943,8,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,19,1964,10,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,22,1959,6,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,53,1987,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,34,1988,139,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,25,1965,16,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,28,1963,18,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,32,1924,24,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,50,1969,106,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,37,1913,9,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,19,1963,9,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,38,1963,24,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,25,1958,10,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,42,1959,6,1,0,0,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,27,1922,13,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,31,1963,20,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,44,1963,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,28,1956,36,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,32,2015,81,1,0,1,0,0,0,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,0,77,1972,196,0,1,0,0,1,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,49,1972,196,0,1,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,24,1959.11783,16,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,20,1921,7,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,27,1970,105,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,18,1945,24,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,31,1956,5,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,25,1988,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,26,1985,156,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,34,1987,18,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,49,1966,319,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,49,1963,12,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,49,1989,8,1,0,0,1,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,28,1963,12,1,0,0,0,1,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,28,1963,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,32,1963,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,72,1978,58,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,50,1957,12,1,0,0,1,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,28,1987,9,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,26,1961,7,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,22,1963,13,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,32,1965,26,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,0,81,1953,10,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,40,1987,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,36,1962,9,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,67,1938,13,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,28,1970,21,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,51,1964,12,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,67,1986,102,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,0,69,1937,8,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,24,1963,9,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,30,1962,9,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,67,1929,8,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,38,1989,8,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,25,1936,9,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,61,1956,10,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,25,1912,24,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,23,1941,14,1,0,0,1,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,58,1987,6,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,43,1960,156,0,1,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,38,1958,6,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,29,1967,6,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,54,1963,14,1,0,0,0,1,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,49,1986,20,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,43,1960,156,0,1,0,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,41,1962,21,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,28,1963,10,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,22,1963,10,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,29,1973,31,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,30,1931,14,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,70,1954,14,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,35,1961,27,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,24,1963,9,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,63,1959,10,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,41,1976,72,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,30,1987,8,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,74,1927,12,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,26,1963,30,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,57,1959,9,1,0,0,0,1,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,54,1944,6,1,0,0,1,0,0,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,54,1962,20,1,0,1,0,0,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,42,1970,27,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,57,1905,6,1,0,0,1,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,26,1987,9,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,28,1924,22,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,24,1963,15,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,37,1963,8,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,0,48,1959,20,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,56,1961,28,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,32,1963,11,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,28,1965,58,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,22,1987,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,40,1964,18,1,0,0,0,1,0,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,32,1962,5,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,23,1972,16,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,34,1964,13,1,0,0,1,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,53,1965,58,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,33,1930,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,32,1962,8,1,0,0,1,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,22,1958,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,42,1957,8,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,29,1947,18,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,25,1973,50,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,63,1958,5,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,0,1,46,1959.11783,24.49654686,1,0,1,0,0,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0.55113796,0.977381287,37.81188536,1959.11783,24.49654686,0.975410988,0.022621891,0.587946052,0.091317786,0.243748244,0.739393088,0.057881427,0.372998033
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,34,1923,12,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,40,1971,16,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,29,1987,9,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,1,0,0,1,1,29,1937,12,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,23,1923,14,1,0,0,0,1,1,1,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,40,1959,6,1,0,1,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,30,1964,8,1,0,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,1,1,30,1987,14,1,0,0,0,1,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,28,1921,5,1,0,0,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,44,1914,13,1,0,0,0,1,1,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,27,2015,129,0,1,1,0,0,1,0,1
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,32,1963,21,1,0,0,0,0,0,0,0
longbeach_9.14_T1,t1,t1,treatment,0,0,0,0,0,0,1,40,1957,10,1,0,0,1,0,1,1,1
